material1,material2,relationship_type,confidence,page_reference
Rubidium,Vanadium,geopolitical_supply_risk,high,12
Rubidium,Yttrium,geopolitical_supply_risk,high,12
Ruthenium,Vanadium,geopolitical_supply_risk,high,12
Scandium,Silicon,geopolitical_supply_risk,high,12
Scandium,Tungsten,geopolitical_supply_risk,high,12
Scandium,Vanadium,geopolitical_supply_risk,high,12
Scandium,Yttrium,geopolitical_supply_risk,high,12
Silicon,Tungsten,geopolitical_supply_risk,high,12
Silicon,Vanadium,geopolitical_supply_risk,high,12
Silicon,Yttrium,geopolitical_supply_risk,high,12
Tungsten,Vanadium,geopolitical_supply_risk,high,12
Tungsten,Yttrium,geopolitical_supply_risk,high,12
Vanadium,Yttrium,geopolitical_supply_risk,high,12
Aluminum,Cerium,price_correlation,medium,31
Aluminum,Cobalt,price_correlation,medium,31
Aluminum,Copper,price_correlation,high,32
Aluminum,Gallium,price_correlation,medium,31
Aluminum,Indium,price_correlation,medium,31
Aluminum,Lithium,price_correlation,medium,31
Aluminum,Magnesium,price_correlation,medium,32
Aluminum,Neodymium,price_correlation,medium,31
Aluminum,Nickel,price_correlation,medium,31
Aluminum,Platinum,price_correlation,medium,31
Aluminum,Praseodymium,price_correlation,medium,31
Aluminum,Rhenium,price_correlation,medium,31
Aluminum,Rhodium,price_correlation,medium,31
Aluminum,Ruthenium,price_correlation,medium,31
Aluminum,Samarium,price_correlation,medium,31
Aluminum,Silicon,price_correlation,medium,32
Aluminum,Silver,price_correlation,medium,31
Aluminum,Tellurium,price_correlation,medium,31
Aluminum,Terbium,price_correlation,medium,31
Aluminum,Tin,price_correlation,medium,31
Aluminum,Tungsten,price_correlation,medium,31
Aluminum,Zinc,price_correlation,medium,32
Antimony,Bismuth,price_correlation,medium,32
Antimony,Lead,price_correlation,medium,32
Barium,Strontium,price_correlation,medium,32
Beryllium,Copper,price_correlation,medium,56
Cadmium,Tellurium,price_correlation,high,32
Cerium,Cobalt,price_correlation,medium,31
Cerium,Copper,price_correlation,medium,31
Cerium,Gallium,price_correlation,medium,31
Cerium,Indium,price_correlation,medium,31
Cerium,Lanthanum,price_correlation,high,32
Cerium,Lithium,price_correlation,medium,31
Cerium,Neodymium,price_correlation,medium,31
Cerium,Nickel,price_correlation,medium,31
Cerium,Platinum,price_correlation,medium,31
Cerium,Praseodymium,price_correlation,medium,31
Cerium,Rhenium,price_correlation,medium,31
Cerium,Rhodium,price_correlation,medium,31
Cerium,Ruthenium,price_correlation,medium,31
Cerium,Samarium,price_correlation,medium,31
Cerium,Silver,price_correlation,medium,31
Cerium,Tellurium,price_correlation,medium,31
Cerium,Terbium,price_correlation,medium,31
Cerium,Tin,price_correlation,medium,31
Cerium,Tungsten,price_correlation,medium,31
Cesium,Rubidium,price_correlation,high,32
Chromium,Iron,price_correlation,high,32
Chromium,Molybdenum,price_correlation,medium,32
Chromium,Nickel,price_correlation,high,32
Cobalt,Copper,price_correlation,medium,31
Cobalt,Gallium,price_correlation,medium,31
Cobalt,Indium,price_correlation,medium,31
Cobalt,Lithium,price_correlation,high,32
Cobalt,Manganese,price_correlation,high,32
Cobalt,Neodymium,price_correlation,medium,31
Cobalt,Nickel,price_correlation,high,32
Cobalt,Platinum,price_correlation,medium,31
Cobalt,Praseodymium,price_correlation,medium,31
Cobalt,Rhenium,price_correlation,medium,31
Cobalt,Rhodium,price_correlation,medium,31
Cobalt,Ruthenium,price_correlation,medium,31
Cobalt,Samarium,price_correlation,medium,31
Cobalt,Silver,price_correlation,medium,31
Cobalt,Tellurium,price_correlation,medium,31
Cobalt,Terbium,price_correlation,medium,31
Cobalt,Tin,price_correlation,medium,31
Cobalt,Tungsten,price_correlation,high,32
Copper,Gallium,price_correlation,medium,31
Copper,Indium,price_correlation,medium,31
Copper,Lead,price_correlation,medium,32
Copper,Lithium,price_correlation,medium,32
Copper,Neodymium,price_correlation,medium,32
Copper,Nickel,price_correlation,medium,32
Copper,Platinum,price_correlation,medium,31
Copper,Praseodymium,price_correlation,medium,31
Copper,Rhenium,price_correlation,medium,31
Copper,Rhodium,price_correlation,medium,31
Copper,Ruthenium,price_correlation,medium,31
Copper,Samarium,price_correlation,medium,31
Copper,Silver,price_correlation,medium,31
Copper,Tellurium,price_correlation,medium,31
Copper,Terbium,price_correlation,medium,31
Copper,Tin,price_correlation,medium,31
Copper,Tungsten,price_correlation,medium,31
Copper,Zinc,price_correlation,high,32
Dysprosium,Neodymium,price_correlation,high,32
Dysprosium,Praseodymium,price_correlation,high,32
Dysprosium,Terbium,price_correlation,high,32
Gallium,Germanium,price_correlation,high,32
Gallium,Indium,price_correlation,medium,32
Gallium,Lithium,price_correlation,medium,31
Gallium,Neodymium,price_correlation,medium,31
Gallium,Nickel,price_correlation,medium,31
Gallium,Platinum,price_correlation,medium,31
Gallium,Praseodymium,price_correlation,medium,31
Gallium,Rhenium,price_correlation,medium,31
Gallium,Rhodium,price_correlation,medium,31
Gallium,Ruthenium,price_correlation,medium,31
Gallium,Samarium,price_correlation,medium,31
Gallium,Silver,price_correlation,medium,31
Gallium,Tellurium,price_correlation,medium,31
Gallium,Terbium,price_correlation,medium,31
Gallium,Tin,price_correlation,medium,31
Gallium,Tungsten,price_correlation,medium,31
Germanium,Indium,price_correlation,medium,32
Gold,Palladium,price_correlation,medium,32
Gold,Platinum,price_correlation,medium,32
Gold,Rare Earths,price_correlation,medium,11
Gold,Silver,price_correlation,high,32
Graphite,Lithium,price_correlation,high,32
Hafnium,Zirconium,price_correlation,high,32
Indium,Lithium,price_correlation,medium,31
Indium,Neodymium,price_correlation,medium,31
Indium,Nickel,price_correlation,medium,31
Indium,Platinum,price_correlation,medium,31
Indium,Praseodymium,price_correlation,medium,31
Indium,Rhenium,price_correlation,medium,31
Indium,Rhodium,price_correlation,medium,31
Indium,Ruthenium,price_correlation,medium,31
Indium,Samarium,price_correlation,medium,31
Indium,Silicon,price_correlation,medium,32
Indium,Silver,price_correlation,medium,32
Indium,Tellurium,price_correlation,medium,31
Indium,Terbium,price_correlation,medium,31
Indium,Tin,price_correlation,medium,32
Indium,Tungsten,price_correlation,medium,31
Iridium,Palladium,price_correlation,medium,149
Iridium,Platinum,price_correlation,medium,149
Iridium,Rhodium,price_correlation,medium,149
Iridium,Ruthenium,price_correlation,medium,149
Iron,Manganese,price_correlation,high,32
Iron,Molybdenum,price_correlation,high,32
Iron,Nickel,price_correlation,high,32
Iron,Niobium,price_correlation,high,32
Iron,Tungsten,price_correlation,medium,32
Iron,Vanadium,price_correlation,high,32
Lead,Tin,price_correlation,high,32
Lead,Zinc,price_correlation,high,32
Lithium,Manganese,price_correlation,high,32
Lithium,Neodymium,price_correlation,medium,31
Lithium,Nickel,price_correlation,high,32
Lithium,Platinum,price_correlation,medium,31
Lithium,Praseodymium,price_correlation,medium,31
Lithium,Rare Earths,price_correlation,medium,32
Lithium,Rhenium,price_correlation,medium,31
Lithium,Rhodium,price_correlation,medium,31
Lithium,Ruthenium,price_correlation,medium,31
Lithium,Samarium,price_correlation,medium,31
Lithium,Silver,price_correlation,medium,31
Lithium,Tellurium,price_correlation,medium,31
Lithium,Terbium,price_correlation,medium,31
Lithium,Tin,price_correlation,medium,31
Lithium,Tungsten,price_correlation,medium,31
Lithium,Vanadium,price_correlation,medium,32
Manganese,Nickel,price_correlation,high,32
Molybdenum,Rhenium,price_correlation,high,32
Molybdenum,Tungsten,price_correlation,medium,32
Neodymium,Nickel,price_correlation,medium,31
Neodymium,Platinum,price_correlation,medium,31
Neodymium,Praseodymium,price_correlation,high,32
Neodymium,Rhenium,price_correlation,medium,31
Neodymium,Rhodium,price_correlation,medium,31
Neodymium,Ruthenium,price_correlation,medium,31
Neodymium,Samarium,price_correlation,medium,31
Neodymium,Silver,price_correlation,medium,31
Neodymium,Tellurium,price_correlation,medium,31
Neodymium,Terbium,price_correlation,high,32
Neodymium,Tin,price_correlation,medium,31
Neodymium,Tungsten,price_correlation,medium,31
Nickel,Platinum,price_correlation,medium,31
Nickel,Praseodymium,price_correlation,medium,31
Nickel,Rhenium,price_correlation,medium,31
Nickel,Rhodium,price_correlation,medium,31
Nickel,Ruthenium,price_correlation,medium,31
Nickel,Samarium,price_correlation,medium,31
Nickel,Silver,price_correlation,medium,31
Nickel,Tellurium,price_correlation,medium,31
Nickel,Terbium,price_correlation,medium,31
Nickel,Tin,price_correlation,medium,31
Nickel,Tungsten,price_correlation,medium,31
Niobium,Tantalum,price_correlation,high,32
Nitrogen,Phosphate,price_correlation,high,32
Nitrogen,Potash,price_correlation,high,32
Palladium,Platinum,price_correlation,high,32
Palladium,Rhodium,price_correlation,high,32
Palladium,Ruthenium,price_correlation,medium,149
Phosphate,Potash,price_correlation,high,32
Platinum,Praseodymium,price_correlation,medium,31
Platinum,Rhenium,price_correlation,medium,31
Platinum,Rhodium,price_correlation,high,32
Platinum,Ruthenium,price_correlation,medium,31
Platinum,Samarium,price_correlation,medium,31
Platinum,Silver,price_correlation,medium,32
Platinum,Tellurium,price_correlation,medium,31
Platinum,Terbium,price_correlation,medium,31
Platinum,Tin,price_correlation,medium,31
Platinum,Tungsten,price_correlation,medium,31
Praseodymium,Rhenium,price_correlation,medium,31
Praseodymium,Rhodium,price_correlation,medium,31
Praseodymium,Ruthenium,price_correlation,medium,31
Praseodymium,Samarium,price_correlation,medium,31
Praseodymium,Silver,price_correlation,medium,31
Praseodymium,Tellurium,price_correlation,medium,31
Praseodymium,Terbium,price_correlation,medium,31
Praseodymium,Tin,price_correlation,medium,31
Praseodymium,Tungsten,price_correlation,medium,31
Rare Earths,Silver,price_correlation,medium,11
Rhenium,Rhodium,price_correlation,medium,31
Rhenium,Ruthenium,price_correlation,medium,31
Rhenium,Samarium,price_correlation,medium,31
Rhenium,Silver,price_correlation,medium,31
Rhenium,Tellurium,price_correlation,medium,31
Rhenium,Terbium,price_correlation,medium,31
Rhenium,Tin,price_correlation,medium,31
Rhenium,Tungsten,price_correlation,medium,31
Rhodium,Ruthenium,price_correlation,medium,31
Rhodium,Samarium,price_correlation,medium,31
Rhodium,Silver,price_correlation,medium,31
Rhodium,Tellurium,price_correlation,medium,31
Rhodium,Terbium,price_correlation,medium,31
Rhodium,Tin,price_correlation,medium,31
Rhodium,Tungsten,price_correlation,medium,31
Ruthenium,Samarium,price_correlation,medium,31
Ruthenium,Silver,price_correlation,medium,31
Ruthenium,Tellurium,price_correlation,medium,31
Ruthenium,Terbium,price_correlation,medium,31
Ruthenium,Tin,price_correlation,medium,31
Ruthenium,Tungsten,price_correlation,medium,31
Samarium,Silver,price_correlation,medium,31
Samarium,Tellurium,price_correlation,medium,31
Samarium,Terbium,price_correlation,medium,31
Samarium,Tin,price_correlation,medium,31
Samarium,Tungsten,price_correlation,medium,31
Scandium,Yttrium,price_correlation,medium,32
Selenium,Tellurium,price_correlation,medium,32
Silicon,Silver,price_correlation,high,32
Silver,Tellurium,price_correlation,medium,31
Silver,Terbium,price_correlation,medium,31
Silver,Tin,price_correlation,medium,31
Silver,Tungsten,price_correlation,medium,31
Steel,Zinc,price_correlation,medium,217
Tellurium,Terbium,price_correlation,medium,31
Tellurium,Tin,price_correlation,medium,31
Tellurium,Tungsten,price_correlation,medium,31
Terbium,Tin,price_correlation,medium,31
Terbium,Tungsten,price_correlation,medium,31
Tin,Tungsten,price_correlation,medium,31
Aluminum,Antimony,recycling_secondary_source,high,31
Aluminum,Bismuth,recycling_secondary_source,high,31
Aluminum,Cerium,recycling_secondary_source,high,31
Aluminum,Chromium,recycling_secondary_source,high,31
Aluminum,Cobalt,recycling_secondary_source,high,31
Aluminum,Copper,recycling_secondary_source,high,43
Aluminum,Gallium,recycling_secondary_source,high,31
Aluminum,Germanium,recycling_secondary_source,high,31
Aluminum,Gold,recycling_secondary_source,high,31
Aluminum,Indium,recycling_secondary_source,high,31
Aluminum,Iron,recycling_secondary_source,high,31
Aluminum,Lead,recycling_secondary_source,high,31
Aluminum,Lithium,recycling_secondary_source,high,31
Aluminum,Magnesium,recycling_secondary_source,high,43
Aluminum,Neodymium,recycling_secondary_source,high,31
Aluminum,Nickel,recycling_secondary_source,high,31
Aluminum,Phosphate,recycling_secondary_source,high,31
Aluminum,Platinum,recycling_secondary_source,high,31
Aluminum,Praseodymium,recycling_secondary_source,high,31
Aluminum,Rhenium,recycling_secondary_source,high,31
Aluminum,Rhodium,recycling_secondary_source,high,31
Aluminum,Ruthenium,recycling_secondary_source,high,31
Aluminum,Samarium,recycling_secondary_source,high,31
Aluminum,Silicon,recycling_secondary_source,high,43
Aluminum,Silver,recycling_secondary_source,high,31
Aluminum,Steel,recycling_secondary_source,high,31
Aluminum,Tellurium,recycling_secondary_source,high,31
Aluminum,Terbium,recycling_secondary_source,high,31
Aluminum,Tin,recycling_secondary_source,high,31
Aluminum,Titanium,recycling_secondary_source,high,31
Aluminum,Tungsten,recycling_secondary_source,high,31
Aluminum,Vanadium,recycling_secondary_source,high,31
Aluminum,Zinc,recycling_secondary_source,medium,43
Aluminum,Zirconium,recycling_secondary_source,high,31
Antimony,Bismuth,recycling_secondary_source,high,31
Antimony,Chromium,recycling_secondary_source,high,31
Antimony,Copper,recycling_secondary_source,high,31
Antimony,Germanium,recycling_secondary_source,high,31
Antimony,Gold,recycling_secondary_source,high,31
Antimony,Iron,recycling_secondary_source,high,31
Antimony,Lead,recycling_secondary_source,high,113
Antimony,Nickel,recycling_secondary_source,high,31
Antimony,Phosphate,recycling_secondary_source,high,31
Antimony,Silver,recycling_secondary_source,high,31
Antimony,Steel,recycling_secondary_source,high,31
Antimony,Tellurium,recycling_secondary_source,high,31
Antimony,Tin,recycling_secondary_source,high,31
Antimony,Titanium,recycling_secondary_source,high,31
Antimony,Vanadium,recycling_secondary_source,high,31
Antimony,Zirconium,recycling_secondary_source,high,31
Arsenic,Gallium,recycling_secondary_source,high,83
Bismuth,Germanium,recycling_secondary_source,high,31
Boron,Neodymium,recycling_secondary_source,medium,151
Cadmium,Copper,recycling_secondary_source,high,64
Cadmium,Nickel,recycling_secondary_source,high,133
Cadmium,Tellurium,recycling_secondary_source,high,57
Cerium,Cobalt,recycling_secondary_source,high,31
Cerium,Copper,recycling_secondary_source,high,31
Cerium,Gallium,recycling_secondary_source,high,31
Cerium,Indium,recycling_secondary_source,high,31
Cerium,Lithium,recycling_secondary_source,high,31
Cerium,Neodymium,recycling_secondary_source,high,31
Cerium,Platinum,recycling_secondary_source,high,31
Cerium,Praseodymium,recycling_secondary_source,high,31
Cerium,Rhenium,recycling_secondary_source,high,31
Cerium,Rhodium,recycling_secondary_source,high,31
Cerium,Ruthenium,recycling_secondary_source,high,31
Cerium,Samarium,recycling_secondary_source,high,31
Cerium,Silver,recycling_secondary_source,high,31
Cerium,Tellurium,recycling_secondary_source,high,31
Cerium,Terbium,recycling_secondary_source,high,31
Cerium,Tungsten,recycling_secondary_source,high,31
Chromium,Copper,recycling_secondary_source,high,31
Chromium,Lead,recycling_secondary_source,high,31
Chromium,Silver,recycling_secondary_source,high,31
Chromium,Steel,recycling_secondary_source,high,91
Chromium,Titanium,recycling_secondary_source,high,31
Cobalt,Copper,recycling_secondary_source,high,31
Cobalt,Gallium,recycling_secondary_source,high,31
Cobalt,Indium,recycling_secondary_source,high,31
Cobalt,Lithium,recycling_secondary_source,high,119
Cobalt,Manganese,recycling_secondary_source,high,71
Cobalt,Neodymium,recycling_secondary_source,high,31
Cobalt,Nickel,recycling_secondary_source,high,71
Cobalt,Platinum,recycling_secondary_source,high,31
Cobalt,Praseodymium,recycling_secondary_source,high,31
Cobalt,Rhenium,recycling_secondary_source,high,157
Cobalt,Rhodium,recycling_secondary_source,high,31
Cobalt,Ruthenium,recycling_secondary_source,high,31
Cobalt,Samarium,recycling_secondary_source,high,31
Cobalt,Silver,recycling_secondary_source,high,31
Cobalt,Tellurium,recycling_secondary_source,high,31
Cobalt,Terbium,recycling_secondary_source,high,31
Cobalt,Tungsten,recycling_secondary_source,high,187
Copper,Gallium,recycling_secondary_source,high,31
Copper,Gold,recycling_secondary_source,high,95
Copper,Indium,recycling_secondary_source,high,31
Copper,Lead,recycling_secondary_source,high,31
Copper,Lithium,recycling_secondary_source,high,31
Copper,Neodymium,recycling_secondary_source,high,31
Copper,Nickel,recycling_secondary_source,high,137
